term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id 
Oil Price,The risk is that investors won’t send the signals that might prevent political leaders from making big mistakes.,,,The New York Times,,The Stock Market Is Weirdly Calm. Here’s a Theory of Why.,The Stock Market Is Weirdly Calm. Here’s a Theory of Why.,2017-05-09T14:45:38+0000,Upshot,,article,https://www.nytimes.com/2017/05/09/upshot/the-stock-market-is-weirdly-calm-heres-a-theory-of-why.html,News,,5911d61795d0e024b586fbea
Oil Price,Artists worldwide battle illegal sales of their work. But Nigeria’s piracy is so ingrained that music thieves even worry about rip-offs of their rip-offs.,,,The New York Times,5,Nigeria’s Afrobeats Music Scene Is Booming  but Profits Go to Pirates,Afrobeats Brings Profit   Mostly for the Pirates,2017-06-03T19:03:58+0000,Foreign,Africa,article,https://www.nytimes.com/2017/06/03/world/africa/nigeria-lagos-afrobeats-music-piracy-seyi-shay.html,News,,5933082595d0e024b587477a
Oil Price,Two hedge funds have installed board members  one a climate-science skeptic  with the company’s renewable-energy business possibly in play.,,,The New York Times,1,NRG  a Power Company Leaning Green  Faces Activist Challenge,On Climate  NRG Faces a Challenge From Within,2017-04-07T12:43:08+0000,Business,DealBook,article,https://www.nytimes.com/2017/04/07/business/dealbook/nrg-elliott-management-climate.html,News,,58e7896495d0e02489b95cb0
Oil Price,Automakers have said the fuel standards  which have been widely praised by environmentalists  would be expensive and technologically difficult to achieve.,,,The New York Times,0,Trump Using Detroit as Stage for Loosening Obama’s Fuel Economy Rules,,2017-03-15T09:00:04+0000,National,Politics,article,https://www.nytimes.com/2017/03/15/us/politics/trump-obama-fuel-economy-standards.html,News,,58c9029b95d0e024902ff751
Oil Price,Documents provide a glimpse of the multimillion-dollar frenzy of influence-seeking and peacemaking surrounding President Trump’s swearing-in.,,,The New York Times,1,Trump Inaugural Drew Big Dollars From Donors With Vested Interests,Vested Donors Gave Millions To Inaugural  ,2017-04-19T14:00:14+0000,National,Politics,article,https://www.nytimes.com/2017/04/19/us/politics/trump-inauguration-sheldon-adelson-fundraising.html,News,,58f76d7795d0e024b586c260
Oil Price,The billionaire investor bought even more shares of Apple  maker of the iPhone  reckoning it will be the first company with a 13-digit valuation.,,,The New York Times,0,Buffett’s $1 Trillion Target for Apple Is in Sight,Buffett’s $1 Trillion Target for Apple Is in Sight,2017-02-27T20:13:24+0000,Business,DealBook,article,https://www.nytimes.com/2017/02/27/business/dealbook/buffett-apple-trillion-dollar-valuation.html,News,,58b4886c95d0e024902fc820
Oil Price,Before setting off for nearby fjords and waterfalls  explore the cultural scene and Nordic cuisine of this beguiling coastal city.,,,The New York Times,,36 Hours in Bergen  Norway,,2017-06-29T09:00:27+0000,Travel,,multimedia,https://www.nytimes.com/interactive/2017/06/29/travel/what-to-do-36-hours-in-bergen-norway.html,Interactive Feature,,5954c1a895d0e02550997903
Oil Price,Oracle Arena in Oakland and Quicken Loans Arena in Cleveland reflect the character and ethos of two very different cities and teams  and their passionate fans.,,,The New York Times,1,Oracle Arena vs. Quicken Loans: Like Night and Day (or Warriors and Cavs),Cleveland or California No Mistaking the Home Team,2017-06-09T09:00:55+0000,Sports,Pro Basketball,article,https://www.nytimes.com/2017/06/09/sports/basketball/oracle-quicken-loans-arena-warriors-cavaliers.html,News,,593a63cc95d0e024b58762f9
Oil Price,Readers suggest that the plan is workable  or not.,,,The New York Times,22,Conservatives’ Plan for a Carbon Tax,Conservatives’ Plan for a Carbon Tax,2017-02-21T08:21:01+0000,Letters,,article,https://www.nytimes.com/2017/02/21/opinion/conservatives-plan-for-a-carbon-tax.html,Letter,,58abf87595d0e02474637ad3
Oil Price,The remarks by Ayatollah Ali Khamenei  about the slow pace of economic growth  seemed to reflect tension with President Hassan Rouhani.,,,The New York Times,11,Iran’s Top Leader Appears to Rebuke President as Election Nears,Iran’s Supreme Leader Appears to Rebuke President as Election Nears,2017-03-09T23:25:59+0000,Foreign,Middle East,article,https://www.nytimes.com/2017/03/09/world/middleeast/iran-economic-growth-khamenei-rouhani.html,News,,58c1e48e95d0e024902fe8ec
Oil Price,Mr. Conaway  a Texas Republican who is the chairman of the Agriculture Committee  is the accidental heir to a potentially explosive investigation.,,,The New York Times,1,Mike Conaway Emerges From Relative Obscurity to Lead House Russia Inquiry,Unfamiliar Spotlight for Texan Taking Lead on Russia Inquiry,2017-04-16T20:14:40+0000,National,Politics,article,https://www.nytimes.com/2017/04/16/us/politics/mike-conaway-russia-inquiry.html,News,,58f3d0b495d0e024b586baf8
Oil Price,Muhammadu Buhari seems to have abandoned his country and people after leaving for medical treatment in London. Nobody has heard from him.,,,International New York Times,0,The Case of Nigeria’s Missing President,The case of Nigeria’s missing president,2017-02-17T13:01:14+0000,OpEd,,article,https://www.nytimes.com/2017/02/17/opinion/the-case-of-nigerias-missing-president.html,Op-Ed,,58a6f42195d0e0247463720e
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,0,North Korea  Cyberattack  China: Your Morning Briefing,,2017-05-15T19:50:30+0000,NYTNow,,article,https://www.nytimes.com/2017/05/15/briefing/north-korea-cyberattack-china.html,briefing,,591a069095d0e024b5870f22
Oil Price,Under the Paris rules  the United States will remain a party to the accord for nearly all of President Trump’s current term. So what comes next?,,,The New York Times,20,The U.S. Won’t Actually Leave the Paris Climate Deal Anytime Soon,U.S. Won’t Actually Be Leaving the Paris Climate Deal Anytime Soon,2017-06-07T17:27:46+0000,National,,article,https://www.nytimes.com/2017/06/07/climate/trump-paris-climate-timeline.html,News,,5938379c95d0e024b5875ac6
Oil Price,The president is a serial liar  but he’s right that Beijing plays unfair on trade.,,,The New York Times,27,Trump Lies. China Thrives.,Trump Lies.  China Thrives.,2017-06-07T07:21:09+0000,OpEd,,article,https://www.nytimes.com/2017/06/07/opinion/trump-china-trade.html,Op-Ed,,5937a96e95d0e024b5875110
Oil Price,The deal comes after a recent flurry of acquisitions of Western companies by Chinese businesses.,,,The New York Times,1,Chinese Firm Takes Stake in U.S. Investment Bank Cowen,Chinese Firm Takes Stake in a U.S. Investment Bank,2017-03-29T16:38:33+0000,Business,DealBook,article,https://www.nytimes.com/2017/03/29/business/dealbook/china-us-investment-bank-cowen.html,News,,58dbe31595d0e02489b9409a
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,London  Oakland Fire  Stanley Cup: Your Tuesday Briefing,,2017-06-06T09:15:05+0000,NYTNow,,article,https://www.nytimes.com/2017/06/06/briefing/london-oakland-fire-stanley-cup.html,briefing,,5936729d95d0e024b5874db9
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,London  Qatar  Donald Trump: Your Tuesday Briefing,,2017-06-06T04:09:41+0000,NYTNow,,article,https://www.nytimes.com/2017/06/06/briefing/london-qatar-donald-trump.html,briefing,,59362b0d95d0e024b5874d18
Oil Price,As the Trump administration digs in on coal and oil  numerous Republican-led states are investing in clean energy from the wind and the sun.,,,The New York Times,20,In Trump Country  Renewable Energy Is Thriving,The View From Trump Country  Where Renewable Energy Is Thriving ,2017-06-07T00:59:45+0000,National,,article,https://www.nytimes.com/2017/06/06/climate/renewable-energy-push-is-strongest-in-the-reddest-states.html,News,,5937500595d0e024b5875070
Oil Price,News of the provisional deal provides a welcome respite for the Russian energy company  and the government in Moscow  but the company still has serious issues.,,,The New York Times,4,Gazprom Makes Concessions in E.U. Gas Deal  but Trouble Looms for Russian Giant,Gazprom Makes Concessions to E.U.  Defusing an Antitrust Standoff,2017-03-13T13:02:16+0000,Business,,article,https://www.nytimes.com/2017/03/13/business/eu-russia-gazprom.html,News,,58c6985b95d0e024902ff10c
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,0,London  Qatar  Theresa May: Your Morning Briefing,,2017-06-05T19:56:33+0000,NYTNow,,article,https://www.nytimes.com/2017/06/05/briefing/london-qatar-theresa-may.html,briefing,,5935b77d95d0e024b5874c28
Oil Price,Despite President Trump’s support of Keystone XL  state regulators still have say over the route. Some landowners see the pipeline as a threat to their water  farms and history.,,,The New York Times,12,Risen From the Grave  Keystone XL Pipeline Again Divides Nebraska,Pipeline Again Divides Nebraska,2017-04-27T21:27:05+0000,National,,article,https://www.nytimes.com/2017/04/27/us/keystone-pipeline-nebraska.html,News,,5902622e95d0e024b586dc44
Oil Price,The Brooklyn shop sells about eight built-from-scratch bikes a year and counts Ewan McGregor and Brad Pitt among its clientele.,,,The New York Times,3,Custom Motorcycles  Made Indian Larry’s Way,Homage to a Motorcycle Master,2017-05-02T11:00:35+0000,Metropolitan,,article,https://www.nytimes.com/2017/05/02/nyregion/indian-larry-custom-motorcycles.html,News,,590866d695d0e024b586e73b
Oil Price,The grim fates of two Senegalese brothers match those of a growing number of young African men who are determined to reach Europe — or die trying.,,,The New York Times,1,Why Migrants Keep Risking All on the ‘Deadliest Route’,Leaving Home  One by One  Along ‘Deadliest Route’ to Europe,2017-06-22T18:56:44+0000,Foreign,Africa,article,https://www.nytimes.com/2017/06/22/world/africa/migrants-mediterranean-italy-libya-deaths.html,News,,594c12f195d0e02550996661
Oil Price,Veterans speak of war  using the words of Sophocles; Plus  a safety tip for visiting New York  and more on the U.S. decision to withdraw from the Paris climate accord.,,,The New York Times,0,Canada Today: Powerful Storytelling and Climate Politics,Canada Today: Powerful Storytelling and Climate Politics,2017-06-03T00:03:40+0000,Foreign,Canada,article,https://www.nytimes.com/2017/06/02/world/canada/canada-today-powerful-storytelling-and-climate-politics.html,News,,5931fce695d0e024b587462b
Oil Price,While the battle in Washington gets much of the attention  the most direct attack against electric vehicles is being waged in statehouses.,,,The New York Times,1,Behind the Quiet State-by-State Fight Over Electric Vehicles,The State-by-State Assault on Electric Cars,2017-03-11T10:00:18+0000,SundayBusiness,Energy & Environment ,article,https://www.nytimes.com/2017/03/11/business/energy-environment/electric-cars-hybrid-tax-credits.html,News,,58c3cab895d0e024902fed46
Oil Price,The president’s decision to quit the Paris climate accord undercuts the planet’s best hope.,,,The New York Times,25,Trump’s Stupid and Reckless Climate Decision,Trump’s Reckless Climate Decision,2017-06-01T19:41:42+0000,OpEd,,article,https://www.nytimes.com/2017/06/01/opinion/trump-paris-climate-accord.html,Op-Ed,,59306dfa95d0e024b5874205
Oil Price,Chemical exposures  infectious diseases and air pollution all threaten the brain development of babies.,,,The New York Times,23,The Womb Is No Protection From Toxic Chemicals,Endangered Children,2017-06-01T07:21:05+0000,OpEd,,article,https://www.nytimes.com/2017/06/01/opinion/toxic-chemicals-pregnancy-fetus.html,Op-Ed,,592fc06695d0e024b5873fc5
Oil Price,A carbon tax proposal from party elders offers an opportunity to change the conversation on global warming.,,,The New York Times,22,A Rare Republican Call to Climate Action,A Republican Call to Climate Action,2017-02-13T08:21:20+0000,Editorial,,article,https://www.nytimes.com/2017/02/13/opinion/a-rare-republican-call-to-climate-action.html,Editorial,,58a16c8695d0e02474636134
Oil Price,Technology companies are scrambling to assess the fallout after the latest disclosure of the American government’s surveillance capabilities.,,,The New York Times,0,Morning Agenda: WikiLeaks  Saudi Aramco  Bridgewater,,2017-03-08T11:37:18+0000,Business,DealBook,article,https://www.nytimes.com/2017/03/08/business/dealbook/wikileaks-saudi-aramco-bridgewater.html,News,,58bfecf895d0e024902fe307
Oil Price,A reader writes  “If the United States minimizes job growth in renewable energy fields  we will lose out economically now and for years to come.”,,,The New York Times,26,China’s Energy Challenge,China’s Energy Challenge,2017-01-18T20:09:07+0000,Letters,,article,https://www.nytimes.com/2017/01/18/opinion/chinas-energy-challenge.html,Letter,,587fcb6d95d0e0392607b706
Oil Price,The central bank’s Governing Council has become more optimistic about the eurozone economy  offering a hint at winding down stimulus measures.,,,The New York Times,6,Europe’s Central Bank Sounds a More Upbeat Tone,Maintaining Status Quo  Europe’s Central Bank Sounds a More Upbeat Tone,2017-04-27T05:00:24+0000,Business,Economy,article,https://www.nytimes.com/2017/04/27/business/economy/ecb-draghi-europe.html,News,,59017aef95d0e024b586d920
Oil Price,The $23 billion deal would create one of the world’s largest cellphone providers  with roughly 400 million subscribers in the country.,,,The New York Times,1,In Battle for Digital India  Vodafone Teams Up With Idea Cellular,A Cellphone Colossus Takes Shape in India,2017-03-20T12:36:54+0000,Business,DealBook,article,https://www.nytimes.com/2017/03/20/business/dealbook/vodafone-idea-merger-india.html,News,,58cfcced95d0e02489b920cf
Oil Price,A block party in the meatpacking district  beauty days at Bloomingdale’s and Barneys  and more.,,,The New York Times,2,Time to Celebrate the End of Winter,,2017-03-08T21:14:47+0000,Styles,,article,https://www.nytimes.com/2017/03/08/fashion/shopping-new-york-meatpacking-district-bloomingdales-barneys.html,News,,58c0744a95d0e024902fe4b2
Oil Price,We followed major developments in the markets throughout the day. Check here for the latest updates.,,,The New York Times,0,Movers: Trump Bump  Time Inc. and Exxon,,2017-04-28T12:11:41+0000,Business,DealBook,article,https://www.nytimes.com/2017/04/28/business/dealbook/movers-gdp-corporate-earnings-exxon-chevron-stocks-markets.html,News,,5903318395d0e024b586de54
Oil Price,The legalization of marijuana is upending the market for warehouses and retail stores  as companies pay a premium for places to grow and sell it.,,,The New York Times,1,A Real Estate Boom  Powered by Pot,A Real Estate Boom  Powered by Pot,2017-04-01T09:00:28+0000,SundayBusiness,,article,https://www.nytimes.com/2017/04/01/business/a-real-estate-boom-powered-by-pot.html,News,,58df6c3595d0e02489b94a06
Oil Price,The police are seeking the arrest of Mr. Batista  an oil and mining magnate  in connection with bribes paid to the former governor of Rio de Janeiro.,,,The New York Times,7,Eike Batista  Once Brazil’s Richest Man  Is Sought in Corruption Inquiry,Tycoon Sought in Brazil Corruption Case,2017-01-26T13:41:14+0000,Foreign,Americas,article,https://www.nytimes.com/2017/01/26/world/americas/brazil-eike-batista.html,News,,5889fc7f95d0e0392607ceda
Oil Price,The Republican plan to change the corporate tax code shows how policy is “path dependent ” and change can be costly.,,,The New York Times,3,A Tax Overhaul Would Be Great in Theory. Here’s Why It’s So Hard in Practice.,Why It’s So Hard to Fix the Tax Code,2017-02-10T10:30:18+0000,SundayBusiness,,article,https://www.nytimes.com/2017/02/10/upshot/a-tax-overhaul-would-be-great-in-theory-heres-why-its-so-hard-in-practice.html,News,,589d964095d0e02474635960
Oil Price,The cookbook author and restaurateur Asha Gomez returns to her homeland  cameras in tow  hoping to elevate an oft-neglected cuisine.,,,The New York Times,1,A Chef’s Quest in India: Win Respect for Its Cooking,On a Quest in India,2017-06-06T18:12:40+0000,Dining,,article,https://www.nytimes.com/2017/06/06/dining/chef-asha-gomez-india.html,News,,5936f09c95d0e024b5874f3b
Oil Price,Angola remains one of the world’s most heavily mined countries  and nowhere are there more than in Cuito Cuanavale.,,,The New York Times,4,In Angolan Town  Land Mines Still Lurk ‘Behind Every Bush’,In an Angolan Town  Land Mines Still Lurk ‘Behind Every Bush’,2017-04-26T17:31:52+0000,Foreign,Africa,article,https://www.nytimes.com/2017/04/26/world/africa/angola-land-mines.html,News,,5900d99195d0e024b586d78e
Oil Price,Conflict has spread to even peaceful areas  and government-backed militias burn down villages  drive millions from their homes  and massacre and gang-rape civilians.,,,The New York Times,1,War Consumes South Sudan  a Young Nation Cracking Apart,A New Nation  Cracking Apart,2017-03-04T11:00:43+0000,Foreign,Africa,article,https://www.nytimes.com/2017/03/04/world/africa/war-south-sudan.html,News,,58ba9e6195d0e024902fd831
Oil Price,Mr. Trump has done the bidding of businesses that gave millions  while failing to fulfill his promises to the middle class.,,,The New York Times,20,Money Talked Loudest at Donald Trump’s Inaugural,Money Talked Loudest at Inaugural,2017-04-24T23:52:11+0000,Editorial,,article,https://www.nytimes.com/2017/04/24/opinion/money-talked-loudest-at-trumps-inaugural.html,Editorial,,58fe8fb495d0e024b586d137
Oil Price,The watch industry is facing challenging times  but players big and small still turned out for the giant fair.,,,The New York Times,4,At Baselworld  Luxury Timepieces Detect a Slowdown,Luxury Timepieces Detect a Slowdown,2017-03-29T17:15:03+0000,Styles,,article,https://www.nytimes.com/2017/03/29/fashion/baselworld-luxury-watches-timepieces.html,News,,58dbeba095d0e02489b940b4
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,0,Manchester  NATO  Philippines: Your Morning Briefing,,2017-05-25T19:57:45+0000,NYTNow,,article,https://www.nytimes.com/2017/05/25/briefing/manchester-nato-philippines.html,briefing,,5927373f95d0e024b5872f0d
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Manchester  Pope Francis  Angela Merkel: Your Thursday Briefing,,2017-05-25T04:04:01+0000,NYTNow,,article,https://www.nytimes.com/2017/05/25/briefing/manchester-pope-francis-angela-merkel.html,briefing,,592657b995d0e024b5872c5e
Oil Price,We talk about a new startup and why it caused an internet firestorm  and how horror at the movies and on TV reflect our times  in hilarious ways.,,,The New York Times,,Still Processing: Outrage Over ‘Bodega’ and Horror at the Movies,,2017-09-21T17:59:36+0000,Podcasts,,article,https://www.nytimes.com/2017/09/21/podcasts/still-processing-outrage-over-bodega-and-horror-at-the-movies.html,News,,59c3fe1395d0e0246f20b5d5
Oil Price,A plan to revamp corporate taxes by making importers pay  but not exporters  could be costly for retailers and many industries  as well as consumers.,,,The New York Times,13,Counting the Winners and Losers From an Import-Based Tax,Counting the Winners and Losers From an Import-Based Tax,2017-01-27T01:42:40+0000,Business,Economy,article,https://www.nytimes.com/2017/01/26/business/economy/import-tax-business-reaction.html,News,,588aa59595d0e0392607d0fd
Oil Price,The Federal Reserve has a history of changing interest rates to better steer the changing dynamic of the American economy. Here are several pivotal moments.,,,The New York Times,0,Shocks  Recession and 9/11: When the Fed Intervenes,Shocks  Recession and 9/11: When the Fed Intervenes,2017-03-14T22:07:25+0000,Business,Economy,article,https://www.nytimes.com/2017/03/14/business/economy/fed-interest-rate-changes.html,News,,58c869a395d0e024902ff60d
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Donald Trump  Ford Motor  ‘Twin Peaks’: Your Monday Briefing,,2017-05-22T09:34:17+0000,NYTNow,,article,https://www.nytimes.com/2017/05/22/briefing/donald-trump-ford-motor-twin-peaks.html,briefing,,5922b0a995d0e024b5872275
Oil Price,When Hugo Chávez took power nearly 20 years ago  the leftist populism he championed was supposed to save democracy. Instead  it has done the opposite.,,,The New York Times,10,How Does Populism Turn Authoritarian? Venezuela Is a Case in Point,How Can Populism Erode Democracy? Ask Venezuela,2017-04-01T16:22:42+0000,Foreign,Americas,article,https://www.nytimes.com/2017/04/01/world/americas/venezuela-populism-authoritarianism.html,News,,58dfd3da95d0e02489b94a7e
Oil Price,Americans will have to get used to paying a whole lot more for shoes  shirts and TVs.,,,The New York Times,21,Trump’s Unfashionable Tax Idea,Trump’s Unfashionable Tax Idea,2017-01-30T08:21:23+0000,OpEd,,article,https://www.nytimes.com/2017/01/30/opinion/trumps-unfashionable-tax-idea.html,Op-Ed,,588ef78995d0e0392607d820
Oil Price,At the New York International Auto Show  powerful sport utility vehicles are at center stage  a sign of the continuing shift away from traditional passenger cars.,,,The New York Times,4,Bigger  Faster  More Lavish: Americans Crave S.U.V.s  and Carmakers Oblige,Bigger  Faster  More Lavish: Americans Crave S.U.V.s; Carmakers Oblige,2017-04-13T00:50:55+0000,Business,,article,https://www.nytimes.com/2017/04/12/business/suv-automakers-fuel-economy-new-york.html,News,,58eecb7295d0e024b586b289
Oil Price,For years  parents took their children to women in the borough’s Orthodox Jewish communities to be deloused. Now boutiques are opening all over New York.,,,The New York Times,1,The Lice Ladies of Brooklyn Go Corporate,Lice Ladies Inc.,2017-06-08T23:54:39+0000,Metropolitan,,article,https://www.nytimes.com/2017/06/08/nyregion/the-lice-ladies-of-brooklyn-go-corporate.html,News,,5939e3c895d0e024b58761b7
Oil Price,Michael Ruhlman  the author of “Grocery ” leads a skeptical stroll through a North Jersey store to show why big changes may be needed in the business.,,,The New York Times,1,What’s New in the Supermarket? A Lot  and Not All of It Good,Is the Supermarket Done For?,2017-05-16T16:39:10+0000,Dining,,article,https://www.nytimes.com/2017/05/16/dining/grocery-book-michael-ruhlman-supermarket-shopping.html,News,,591b2b3495d0e024b58711f9
Oil Price,London’s cabby wars are less about the disruptive power of an app  or a new business model  than about the disruption of Britain.,,,The New York Times,1,On London’s Streets  Black Cabs and Uber Fight for a Future,In Cabby War  Echoes of the Rift Fueling Brexit,2017-07-04T04:01:49+0000,Foreign,Europe,article,https://www.nytimes.com/2017/07/04/world/europe/london-uk-brexit-uber-taxi.html,Series,,595b133795d0e025509984ff
Oil Price,Talk of a corporate tax cut helped fuel a stock rally  but executives say it is too soon to judge whether the president can deliver on his promises.,,,The New York Times,1,Trump Rides a Market Wave  but Business Looks for Results,Trump Rides a Market Wave  but Business Looks for Results,2017-04-25T19:25:07+0000,Business,Economy,article,https://www.nytimes.com/2017/04/25/business/economy/trump-business-tax-market-reaction.html,News,,58ffa29695d0e024b586d414
Oil Price,California has 30 hydrogen refilling stations  and automakers are poised to add stations in the Northeast  from New York to Boston.,,,The New York Times,5,First Came the Hydrogen Cars. Now  the Refilling Stations.,Coming Soon to East Coast Highways: Clean  Quiet Hydrogen Cars,2017-05-18T18:56:15+0000,Business,Wheels,article,https://www.nytimes.com/2017/05/18/automobiles/wheels/first-came-the-hydrogen-cars-now-the-refilling-stations.html,News,,591dee5995d0e024b58719d5
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Donald Trump  Ransomware  North Carolina: Your Tuesday Briefing,,2017-05-16T09:35:41+0000,NYTNow,,article,https://www.nytimes.com/2017/05/16/briefing/donald-trump-ransomware-north-carolina.html,briefing,,591ac7f795d0e024b58710bf
Oil Price,A policy change in China hurt workers in Ohio  revealing the trade challenges facing President Trump.,,,The New York Times,1,When Solar Panels Became Job Killers,When Solar Panels Became Job Killers,2017-04-08T04:01:19+0000,SundayBusiness,,article,https://www.nytimes.com/2017/04/08/business/china-trade-solar-panels.html,News,,58e8609795d0e02489b95f1d
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Donald Trump  Édouard Philippe  Ransomware: Your Tuesday Briefing,,2017-05-16T04:02:55+0000,NYTNow,,article,https://www.nytimes.com/2017/05/16/briefing/donald-trump-edouard-philippe-ransomware.html,briefing,,591a79f695d0e024b5870ff4
Oil Price,As the job of the national security adviser hangs in the balance  staff at the National Security Council are reading President Trump’s Twitter posts to make policy.,,,The New York Times,0,Morning Agenda: Big Promises and Family Businesses,Morning Agenda: Big Promises and Family Businesses,2017-02-13T10:54:17+0000,Business,DealBook,article,https://www.nytimes.com/2017/02/13/business/dealbook/trump-security-asia-family.html,News,,58a1905d95d0e024746361a0
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,0,Syria  Ahmadinejad  United Airlines: Your Morning Briefing,,2017-04-12T19:30:59+0000,NYTNow,,article,https://www.nytimes.com/2017/04/12/briefing/syria-ahmadinejad-united-airlines.html,briefing,,58ee808195d0e024b586b1cd
Oil Price,Strong results from Sotheby’s and Christie’s sales point to better days for the international art market  but contemporary art auctions are the next big test.,,,The New York Times,0,As Klimt Painting Sells for $59 Million  Auction Houses Cross Their Fingers,As Klimt Painting Sells for $59 Million  Auction Houses Cross Their Fingers,2017-03-02T11:49:51+0000,Culture,,article,https://www.nytimes.com/2017/03/02/arts/gustav-klimt-bauerngarten-sothebys-auction.html,News,,58b806e795d0e024902fd1af
Oil Price,Rising interest rates in the United States are driving money out of many developing countries  straining governments and pinching consumers around the globe.,,,The New York Times,1,The Fed Acts. Workers in Mexico and Merchants in Malaysia Suffer.,As Fed Acts  Foreigners Cringe,2017-03-17T03:40:24+0000,Business,,article,https://www.nytimes.com/2017/03/16/business/federal-reserve-interest-rates-china-mexico.html,News,,58cb5aaf95d0e02489b918e7
Oil Price,The party’s fast journey from debating how to combat climate change to arguing against its existence is a story of big political money and Democratic hubris.,,,The New York Times,1,How G.O.P. Leaders Came to View Climate Change as Fake Science,How G.O.P. Shifted on Climate Science,2017-06-03T17:51:03+0000,National,Politics,article,https://www.nytimes.com/2017/06/03/us/politics/republican-leaders-climate-change.html,News,,5932f72295d0e024b5874752
Oil Price,The billionaire is advising on regulations  including pressing for a change in an E.P.A. rule that has cost an oil refinery he’s invested in millions of dollars.,,,The New York Times,1,Icahn Raises Ethics Flags With Dual Roles as Investor and Trump Adviser,Billionaire Raises Ethics Flags as Investor and Trump Adviser,2017-03-27T00:05:20+0000,National,Politics,article,https://www.nytimes.com/2017/03/26/us/politics/carl-icahn-trump-adviser-red-flags-ethics.html,News,,58d8575295d0e02489b934e8
Oil Price,Friday: Mayor Eric Garcetti lays out his vision  a subculture of night surfers  and the new Museum of Ice Cream.,,,The New York Times,0,California Today: Los Angeles’s Mayor Sounds Off on Trump  Housing and More,,2017-04-21T12:48:31+0000,National,,article,https://www.nytimes.com/2017/04/21/us/california-today-los-angeles-mayor-eric-garcetti.html,briefing,,58f9ffa495d0e024b586c96e
Oil Price,President Nicolás Maduro has turned to the military to tighten his grip  prosecuting demonstrators and other civilians in tribunals the government controls.,,,The New York Times,1,Venezuela Tries Protesters in Military Court ‘Like We Are in a War’,Venezuela Tries Protesters in Its Military Courts,2017-05-12T13:25:01+0000,Foreign,Americas,article,https://www.nytimes.com/2017/05/12/world/americas/venezuela-protests-maduro.html,News,,5915b7b495d0e024b5870749
Oil Price,Nine new picture books take adventurous children out for a ride.,,,The New York Times,22,New Picture Books for Young Vehicle Lovers,On the Move,2017-05-12T16:53:48+0000,BookReview,Book Review,article,https://www.nytimes.com/2017/05/12/books/review/new-picture-books-for-young-vehicle-lovers.html,News,,5915e8a495d0e024b5870805
Oil Price,These benchmarks are the most important action the nation has taken to reduce its dependence on oil and address climate change.,,,The New York Times,23,Don’t Roll Back the Vehicle Fuel Standards,Don’t Roll Back Vehicle Fuel Standards,2017-03-08T08:21:23+0000,OpEd,,article,https://www.nytimes.com/2017/03/08/opinion/dont-roll-back-the-vehicle-fuel-standards.html,Op-Ed,,58bfbf0c95d0e024902fe279
Oil Price,Lured by the areas’ governmental support  major brands are planning to open an eye-opening number of hotels in Houston  Austin and Dallas.,,,The New York Times,4,A Hotel Boom Comes to Texas,A Hotel Boom Blooms in Texas,2017-03-20T21:46:42+0000,Business,,article,https://www.nytimes.com/2017/03/20/business/texas-hotels-dallas-houston-austin.html,News,,58d04dc895d0e02489b92259
Oil Price,A marketing campaign by Kushner Companies  tied to a visa program recently renewed by the president  has raised more ethical quandaries in Washington.,,,The New York Times,1,Kushner Family Stands to Gain From Visa Rules in Trump’s First Major Law,Trump Acts  And Kushners Stand to Gain,2017-05-09T01:37:17+0000,National,Politics,article,https://www.nytimes.com/2017/05/08/us/politics/kushner-china-visa-eb-5.html,News,,59111d5495d0e024b586fa4b
Oil Price,A writer explores our preoccupation with the apocalypse — and general catastrophe (and survival).,,,The New York Times,37,Why Are We So Obsessed With the End of the World?,Here for Now,2017-04-06T15:05:19+0000,TStyle,,article,https://www.nytimes.com/2017/04/06/t-magazine/end-of-the-world.html,News,,58e6593795d0e02489b9592d
Oil Price,Mario Batali’s Greenwich Village perennial has kept its robust style but lost a bit of the old finesse.,,,The New York Times,5,Adventure (Try a Goat’s Head?) Is Still on the Menu at Babbo,Adventure Is Still on Babbo’s Menu,2017-04-04T16:08:18+0000,Dining,,article,https://www.nytimes.com/2017/04/04/dining/babbo-review-pete-wells.html,Review,,58e3c4fa95d0e02489b951da
Oil Price,A slowdown in bank lending is the latest indication that Wall Street is giving a sober assessment to the feasibility of the growth-focused Trump agenda.,,,The New York Times,1,Bank Lending Stalls on Doubts About Trump’s Pro-Growth Agenda,Borrowing Stalls On Trump Doubts,2017-04-14T01:23:39+0000,Business,DealBook,article,https://www.nytimes.com/2017/04/13/business/dealbook/bank-lending-stalls-on-doubts-about-trumps-pro-growth-agenda.html,News,,58f024a595d0e024b586b5fb
